Id,listing_id,listing_date,sale_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,sale_price_market_adjusted,is_monitoring_stream
1427,L-001427,2008-06-30,2008-08-02,0,48.5,7,5,2127,1223,10944,14,14,3.5,2,2,0.64,7.36,0.75,0.0,6.07,6,NoRidge,1Fam,2Story,Gd,Gd,Y,271000,271000,0
711,L-000711,2008-06-30,2008-07-10,1,39.3,3,6,729,270,4130,73,5,1.0,0,0,2.78,0.65,3.11,8500.0,6.07,6,BrkSide,1Fam,1Story,Gd,TA,Y,52000,52000,0
1257,L-001257,2008-07-01,2008-08-17,0,49.6,8,5,1987,1986,14303,14,14,3.0,2,1,0.65,5.82,0.68,0.0,6.02,7,NoRidge,1Fam,1Story,Gd,Gd,Y,301500,301500,0
559,L-000559,2008-07-03,2008-08-01,1,30.6,7,5,1446,729,21872,12,11,3.0,2,1,3.26,1.6,3.61,76700.0,6.02,7,Gilbert,1Fam,2Story,TA,TA,Y,175000,175000,0
23,L-000023,2008-07-03,2008-09-11,0,29.9,8,5,1795,1777,9742,6,6,2.0,2,1,2.76,3.24,2.07,0.0,6.02,7,CollgCr,1Fam,1Story,Gd,Gd,Y,230000,230000,0
657,L-000657,2008-07-04,2008-08-08,1,34.3,5,7,1053,1053,10007,49,2,2.5,1,0,3.09,1.4,2.06,28200.0,6.02,7,NAmes,1Fam,1Story,Gd,Gd,Y,145500,145500,0
403,L-000403,2008-07-06,2008-08-08,1,40.3,5,8,672,672,10200,68,11,1.0,1,0,0.94,3.01,3.92,15600.0,6.02,7,Sawyer,1Fam,1Story,TA,TA,Y,108000,108000,0
922,L-000922,2008-07-07,2008-09-02,1,39.9,5,7,2200,1272,8777,108,5,5.0,0,0,1.42,6.92,1.68,99400.0,6.02,7,Edwards,Duplex,1.5Fin,TA,TA,Y,145900,145900,0
1441,L-001441,2008-07-08,2008-09-15,1,35.9,6,7,2555,588,11526,86,14,2.0,2,1,2.57,0.98,4.32,87000.0,6.02,7,Crawfor,1Fam,2.5Fin,TA,TA,Y,191000,191000,0
44,L-000044,2008-07-09,2008-07-23,1,29.9,5,6,938,938,9200,33,28,2.0,1,0,2.65,2.79,2.75,28900.0,6.02,7,CollgCr,1Fam,1Story,TA,TA,Y,130250,130250,0
521,L-000521,2008-07-09,2008-08-07,1,58.0,4,7,1294,0,10800,108,8,2.0,0,0,0.45,3.57,0.43,43100.0,6.02,7,OldTown,2fmCon,2Story,TA,TA,N,106250,106250,0
1038,L-001038,2008-07-10,2008-09-16,1,26.4,8,5,2263,1055,9240,7,6,2.5,2,1,3.45,3.49,2.68,39900.0,6.02,7,CollgCr,1Fam,2Story,Gd,Gd,Y,287000,287000,0
759,L-000759,2008-07-14,2008-08-12,0,37.0,7,5,1501,744,2280,9,9,2.5,2,0,2.17,2.88,2.09,0.0,6.02,7,Somerst,Twnhs,2Story,TA,TA,Y,179400,179400,0
236,L-000236,2008-07-18,2008-08-23,0,41.3,6,3,987,483,1680,37,37,1.5,1,0,1.94,3.5,1.07,0.0,6.02,7,BrDale,TwnhsE,2Story,TA,TA,Y,89500,89500,0
719,L-000719,2008-07-20,2008-08-09,1,52.7,7,5,2418,1311,10542,15,14,3.5,3,1,0.47,6.16,0.74,115800.0,6.02,7,NoRidge,1Fam,2Story,Gd,Gd,Y,341000,341000,0
442,L-000442,2008-07-21,2008-09-08,0,35.1,4,4,1440,1440,12108,53,53,2.0,0,0,1.76,4.02,1.49,0.0,6.02,7,Edwards,Duplex,1Story,TA,Fa,N,118000,118000,0
1222,L-001222,2008-07-21,2008-08-17,0,48.1,5,5,1211,952,8250,40,40,1.0,1,1,0.84,2.96,2.72,0.0,6.02,7,Sawyer,1Fam,1Story,TA,TA,Y,134000,134000,0
1062,L-001062,2008-07-22,2008-08-05,1,40.2,3,4,894,894,18000,73,58,1.0,3,0,1.33,7.6,0.96,33700.0,6.02,7,IDOTRR,1Fam,1Story,Fa,TA,Y,81000,81000,0
1372,L-001372,2008-07-22,2008-10-20,1,32.4,6,6,1661,992,9600,53,12,2.0,1,1,2.59,2.26,2.2,80400.0,6.02,7,NAmes,1Fam,SLvl,TA,Gd,Y,165500,165500,0
590,L-000590,2008-07-22,2008-08-17,1,48.7,5,6,935,742,9100,78,48,1.0,1,0,2.9,0.71,2.74,31900.0,6.02,7,BrkSide,1Fam,1Story,TA,TA,Y,79500,79500,0
1230,L-001230,2008-07-22,2008-08-20,0,32.8,5,5,1507,1075,7910,48,48,2.0,1,0,3.38,1.5,2.12,0.0,6.02,7,NAmes,1Fam,SLvl,TA,TA,Y,127000,127000,0
3,L-000003,2008-07-23,2008-09-23,1,34.1,7,5,1786,920,11250,7,6,3.5,2,1,2.16,2.7,1.78,91200.0,6.02,7,CollgCr,1Fam,2Story,Gd,Gd,Y,223500,223500,0
789,L-000789,2008-07-23,2008-08-07,1,60.0,4,7,901,901,6000,54,8,1.0,1,0,0.57,4.47,0.36,12400.0,6.02,7,OldTown,1Fam,1Story,TA,TA,Y,107900,107900,0
954,L-000954,2008-07-25,2008-09-06,0,29.8,5,4,1968,784,11075,39,39,3.0,2,1,2.72,5.8,1.23,0.0,6.02,7,Mitchel,1Fam,2Story,TA,TA,Y,172000,172000,0
986,L-000986,2008-07-25,2008-08-24,0,35.3,5,5,1164,1164,10880,58,58,2.0,1,0,1.63,4.36,1.6,0.0,6.02,7,Edwards,2fmCon,1Story,TA,TA,N,125000,125000,0
336,L-000336,2008-07-27,2008-08-19,0,29.0,5,6,1786,1499,164660,43,43,4.0,2,2,2.33,2.82,5.41,0.0,6.02,7,Timber,2fmCon,1.5Fin,TA,TA,Y,228950,228950,0
190,L-000190,2008-07-27,2008-08-17,1,44.9,8,5,1593,1593,4923,7,6,2.5,2,1,0.75,6.53,1.15,54500.0,6.02,7,StoneBr,TwnhsE,1Story,Gd,Ex,Y,286000,286000,0
1350,L-001350,2008-07-28,2008-12-25,1,63.2,8,5,2358,684,5250,136,21,2.0,0,0,0.42,3.79,0.46,162900.0,6.02,7,OldTown,1Fam,2Story,TA,TA,N,122000,122000,0
655,L-000655,2008-07-29,2008-08-27,0,53.8,8,6,2113,2109,10437,13,13,3.5,3,1,0.45,6.92,0.59,0.0,6.02,7,NoRidge,1Fam,1Story,Gd,Gd,Y,350000,350000,0
531,L-000531,2008-07-30,2008-08-25,1,29.0,6,5,1509,1461,10200,20,19,3.0,2,1,2.41,2.71,5.07,87800.0,6.02,7,Timber,1Fam,SLvl,Gd,Gd,Y,175000,175000,0
1419,L-001419,2008-07-31,2008-08-25,0,32.7,5,5,1144,1144,9204,45,45,2.5,1,0,2.61,1.97,2.5,0.0,6.02,7,NAmes,1Fam,1Story,TA,TA,Y,124000,124000,0
605,L-000605,2008-08-01,2008-09-03,0,31.9,7,5,1494,1494,12803,6,6,3.0,2,1,2.88,2.13,2.13,0.0,5.81,8,CollgCr,1Fam,1Story,Gd,Gd,Y,221000,221000,0
1011,L-001011,2008-08-04,2008-08-26,1,39.9,5,5,1271,720,21286,60,58,2.0,1,1,0.92,3.24,4.29,52600.0,5.81,8,Sawyer,1Fam,1.5Fin,TA,TA,Y,135000,135000,0
835,L-000835,2008-08-06,2008-09-05,0,29.3,5,6,1144,1144,7875,47,47,2.0,2,0,3.48,2.25,2.37,0.0,5.81,8,NAmes,1Fam,1Story,TA,TA,Y,139950,139950,0
13,L-000013,2008-08-07,2008-09-01,0,46.3,5,6,912,912,12968,46,46,2.0,1,0,0.7,2.16,3.56,0.0,5.81,8,Sawyer,1Fam,1Story,TA,TA,Y,144000,144000,0
591,L-000591,2008-08-08,2008-09-16,0,30.0,7,5,1582,770,8320,4,4,2.5,2,0,2.79,2.8,2.36,0.0,5.81,8,CollgCr,1Fam,2Story,Gd,Gd,Y,185900,185900,0
849,L-000849,2008-08-10,2008-09-10,1,28.5,6,8,2358,907,45600,100,11,3.0,2,1,3.51,2.4,2.57,95800.0,5.81,8,ClearCr,1Fam,1.5Fin,TA,TA,Y,240000,240000,0
668,L-000668,2008-08-15,2008-10-14,1,34.9,6,5,1679,1408,8125,14,10,3.0,2,1,1.91,1.68,4.62,35400.0,5.81,8,SawyerW,1Fam,1Story,TA,Gd,Y,193500,193500,0
1157,L-001157,2008-08-16,2008-10-04,1,32.9,5,8,1265,1219,9350,43,9,2.5,2,1,2.64,1.71,2.95,43500.0,5.81,8,NAmes,1Fam,SLvl,TA,Gd,Y,179900,179900,0
432,L-000432,2008-08-18,2008-09-17,1,64.4,6,7,1198,901,5586,88,10,1.0,0,0,0.68,2.95,0.42,28000.0,5.81,8,OldTown,1Fam,1.5Fin,TA,TA,Y,79900,79900,0
935,L-000935,2008-08-19,2008-11-08,1,49.1,7,7,2069,585,27650,48,1,3.0,2,1,1.45,2.58,1.74,104000.0,5.81,8,NAmes,1Fam,1Story,TA,Gd,Y,242000,242000,0
896,L-000896,2008-08-20,2008-10-12,0,34.2,6,5,1796,780,7056,45,45,2.5,2,1,2.38,1.93,2.22,0.0,5.81,8,NAmes,1Fam,2Story,TA,TA,Y,140000,140000,0
166,L-000166,2008-08-23,2008-09-19,1,35.8,5,7,1355,644,10106,68,9,3.0,0,0,1.77,3.93,1.32,39000.0,5.81,8,Edwards,2fmCon,1.5Fin,TA,TA,Y,127500,127500,0
1209,L-001209,2008-08-25,2008-10-05,1,29.1,5,7,1283,931,7763,46,28,2.0,2,0,3.6,2.02,2.76,35500.0,5.81,8,NAmes,1Fam,1Story,TA,TA,Y,140000,140000,0
1426,L-001426,2008-08-27,2008-10-04,0,33.3,6,6,1252,1252,10721,49,49,1.0,2,0,2.6,2.32,1.72,0.0,5.81,8,NAmes,1Fam,1Story,Gd,Gd,Y,142000,142000,0
228,L-000228,2008-08-30,2008-09-23,0,40.3,6,6,987,483,1869,38,38,1.5,1,0,2.56,3.42,0.74,0.0,5.81,8,BrDale,Twnhs,2Story,TA,TA,Y,106000,106000,0
1182,L-001182,2008-08-31,2008-11-05,0,41.0,8,5,1652,1600,5587,0,0,3.5,2,1,1.77,1.64,4.58,0.0,5.81,8,Crawfor,TwnhsE,1Story,Ex,Gd,Y,392500,392500,0
509,L-000509,2008-09-08,2008-10-05,1,56.2,7,9,1378,689,9600,80,3,2.0,2,1,0.72,4.25,0.49,69100.0,5.7,9,OldTown,1Fam,2Story,TA,Gd,Y,161000,161000,0
1229,L-001229,2008-09-08,2008-10-11,0,32.1,9,5,1702,1702,8769,0,0,2.5,3,1,1.76,3.61,3.44,0.0,5.7,9,NridgHt,TwnhsE,1Story,Ex,Ex,Y,367294,367294,0
421,L-000421,2008-09-08,2008-11-17,1,38.9,7,5,1344,1344,7060,11,10,4.0,4,0,2.47,5.13,0.72,42700.0,5.7,9,Mitchel,Duplex,SFoyer,TA,TA,Y,206300,206300,0
83,L-000083,2008-09-09,2008-10-21,0,37.7,8,5,1563,1563,10206,1,1,2.0,3,1,1.63,2.39,1.91,0.0,5.7,9,Somerst,1Fam,1Story,TA,Gd,Y,245000,245000,0
795,L-000795,2008-09-12,2008-10-18,1,29.2,7,5,1895,712,10832,14,12,2.5,2,1,3.96,1.55,3.59,45600.0,5.7,9,Gilbert,1Fam,2Story,Gd,Gd,Y,194500,194500,0
576,L-000576,2008-09-12,2008-10-17,1,33.6,5,5,1216,832,8480,61,58,1.0,1,0,2.23,2.28,2.33,47600.0,5.7,9,NAmes,1Fam,1.5Fin,TA,TA,Y,118500,118500,0
873,L-000873,2008-09-12,2008-10-08,1,31.1,5,7,910,105,8892,55,12,1.0,2,0,2.74,2.69,2.05,32600.0,5.7,9,NAmes,1Fam,1Story,Gd,Gd,Y,116000,116000,0
621,L-000621,2008-09-14,2008-09-26,1,35.6,3,3,864,864,8248,94,58,2.0,0,0,1.86,3.77,1.27,19400.0,5.7,9,Edwards,1Fam,1Story,TA,TA,N,67000,67000,0
803,L-000803,2008-09-14,2008-10-20,0,26.7,7,5,1456,728,8199,3,3,3.5,2,1,3.66,2.72,3.06,0.0,5.7,9,CollgCr,1Fam,2Story,Gd,Gd,Y,189000,189000,0
551,L-000551,2008-09-14,2008-10-10,0,30.4,6,6,1069,1069,4043,31,31,2.0,2,0,2.52,3.18,2.33,0.0,5.7,9,NPkVill,TwnhsE,1Story,TA,TA,Y,140000,140000,0
1177,L-001177,2008-09-15,2008-10-09,1,28.4,5,5,923,876,6951,24,23,2.0,1,0,3.63,6.46,0.89,30500.0,5.7,9,Mitchel,1Fam,1Story,TA,TA,Y,119500,119500,0
713,L-000713,2008-09-16,2008-10-13,1,43.3,8,5,1228,1228,4671,20,19,3.0,2,1,0.85,6.68,1.14,64400.0,5.7,9,StoneBr,TwnhsE,1Story,Gd,Gd,Y,189000,189000,0
571,L-000571,2008-09-18,2008-11-01,0,30.4,5,5,1728,1728,13101,43,43,2.0,2,0,3.51,2.18,1.9,0.0,5.7,9,NAmes,Duplex,1Story,TA,TA,Y,142600,142600,0
1172,L-001172,2008-09-20,2008-11-01,0,30.7,6,6,1261,1261,9120,50,50,2.0,2,1,3.02,2.54,1.95,0.0,5.7,9,NAmes,1Fam,1Story,TA,TA,Y,163000,163000,0
1410,L-001410,2008-09-20,2008-11-13,1,22.4,7,6,2093,791,20544,22,17,2.5,2,1,4.09,4.2,4.19,65900.0,5.7,9,NWAmes,1Fam,2Story,TA,TA,Y,215000,215000,0
349,L-000349,2008-09-22,2008-10-16,1,32.2,7,5,1626,764,2448,5,4,3.5,2,0,1.79,4.15,2.65,68700.0,5.7,9,NridgHt,Twnhs,2Story,Gd,Gd,Y,154000,154000,0
1357,L-001357,2008-09-24,2008-10-27,0,31.1,5,5,892,864,9477,42,42,1.0,1,0,4.34,1.56,1.87,0.0,5.7,9,NAmes,1Fam,1Story,TA,TA,Y,110000,110000,0
745,L-000745,2008-09-25,2008-10-21,0,46.7,8,5,1337,1337,5395,15,15,3.0,2,1,0.79,5.0,0.86,0.0,5.7,9,StoneBr,TwnhsE,1Story,Gd,Gd,Y,180000,180000,0
857,L-000857,2008-09-26,2008-10-09,0,27.9,6,6,1026,940,10970,30,30,2.0,2,0,3.2,3.58,2.1,0.0,5.7,9,CollgCr,1Fam,SLvl,TA,TA,Y,147000,147000,0
1081,L-001081,2008-09-27,2008-10-21,1,21.6,6,7,1258,1258,11040,37,4,2.5,2,0,5.18,4.18,3.26,24900.0,5.7,9,NWAmes,1Fam,1Story,Gd,Gd,Y,145000,145000,0
1162,L-001162,2008-09-27,2008-11-09,1,44.5,6,7,1640,1296,14778,54,2,2.0,2,1,1.93,1.78,4.45,55300.0,5.7,9,Crawfor,1Fam,1Story,Gd,Gd,Y,224000,224000,0
580,L-000580,2008-09-29,2008-11-18,0,59.2,5,5,1795,1050,12150,54,54,2.0,1,0,0.44,7.63,0.54,0.0,5.7,9,OldTown,1Fam,1.5Fin,TA,TA,N,131500,131500,0
1328,L-001328,2008-10-03,2008-10-20,1,31.0,5,9,816,816,6600,26,0,1.5,1,1,3.1,5.92,0.75,26900.0,5.57,10,Mitchel,1Fam,1Story,Gd,Gd,Y,130500,130500,0
1235,L-001235,2008-10-04,2008-11-16,1,43.7,5,6,1964,940,8525,97,58,1.5,0,0,3.38,0.71,3.24,53400.0,5.57,10,SWISU,1Fam,2Story,TA,TA,N,130000,130000,0
1119,L-001119,2008-10-05,2008-12-15,1,43.2,5,6,1601,533,13825,50,21,1.5,1,0,0.82,2.5,3.82,73600.0,5.57,10,Sawyer,1Fam,SLvl,TA,TA,Y,140000,140000,0
528,L-000528,2008-10-05,2008-11-13,0,31.1,9,5,2713,1452,14948,0,0,3.5,3,1,1.74,5.26,2.96,0.0,5.57,10,NridgHt,1Fam,2Story,Ex,Ex,Y,446261,446261,0
1297,L-001297,2008-10-05,2008-12-20,0,30.9,5,6,1128,1120,8700,45,45,3.0,2,0,3.13,2.67,1.62,0.0,5.57,10,NAmes,1Fam,1Story,TA,TA,Y,155000,155000,0
683,L-000683,2008-10-07,2008-11-02,1,22.1,6,5,1291,1291,2887,12,11,2.0,2,1,6.48,2.71,3.59,30500.0,5.57,10,ClearCr,1Fam,1Story,TA,Gd,Y,173000,173000,0
1438,L-001438,2008-10-07,2008-11-21,0,31.1,8,5,1932,1932,12444,0,0,3.0,3,1,2.11,4.42,2.08,0.0,5.57,10,NridgHt,1Fam,1Story,Ex,Ex,Y,394617,394617,0
1337,L-001337,2008-10-07,2008-11-10,0,30.1,5,5,1656,1656,9246,35,35,2.0,2,0,4.2,3.14,2.84,0.0,5.57,10,NWAmes,Duplex,1Story,TA,TA,Y,135000,135000,0
253,L-000253,2008-10-08,2008-12-02,0,33.7,6,5,1640,798,8366,4,4,2.5,2,0,2.04,2.01,3.62,0.0,5.57,10,SawyerW,1Fam,2Story,Gd,Gd,Y,173000,173000,0
838,L-000838,2008-10-12,2008-11-13,0,41.8,6,5,987,483,1680,35,35,2.5,1,0,2.09,4.74,0.62,0.0,5.57,10,BrDale,Twnhs,2Story,TA,TA,Y,100000,100000,0
175,L-000175,2008-10-12,2008-11-06,0,30.7,6,5,1651,1606,12416,22,22,3.0,2,1,2.1,3.21,3.55,0.0,5.57,10,Timber,1Fam,1Story,TA,TA,Y,184000,184000,0
415,L-000415,2008-10-14,2008-12-09,0,36.1,7,5,2097,1080,11228,15,15,3.0,3,1,1.7,1.68,4.94,0.0,5.57,10,SawyerW,1Fam,2Story,Gd,Gd,Y,228000,228000,0
401,L-000401,2008-10-14,2008-12-14,0,38.6,8,5,1288,1260,14963,12,12,2.5,2,2,3.77,0.45,3.51,0.0,5.57,10,Veenker,TwnhsE,1Story,Gd,Ex,Y,245500,245500,0
139,L-000139,2008-10-23,2008-12-24,1,29.8,8,5,1852,1004,9066,9,8,2.5,3,2,2.61,3.49,2.19,85600.0,5.57,10,CollgCr,1Fam,2Story,Gd,Gd,Y,230000,230000,0
974,L-000974,2008-10-24,2008-12-01,1,40.7,7,5,1428,1428,11639,1,0,2.0,2,0,1.76,2.51,1.85,60400.0,5.57,10,Somerst,1Fam,1Story,Gd,Gd,Y,182000,182000,0
368,L-000368,2008-10-28,2008-12-19,0,32.4,6,5,1431,1099,9150,46,46,1.5,1,1,2.88,1.96,2.14,0.0,5.57,10,NAmes,1Fam,SLvl,TA,TA,Y,165000,165000,0
718,L-000718,2008-10-29,2008-11-19,1,24.2,5,6,1178,1176,10000,35,8,2.0,2,1,3.26,5.29,3.28,39000.0,5.57,10,NWAmes,1Fam,1Story,TA,Gd,Y,157000,157000,0
293,L-000293,2008-10-29,2009-01-08,1,35.6,5,4,1716,768,11409,60,1,1.5,1,1,1.53,5.35,1.46,79200.0,5.57,10,Edwards,1Fam,1.5Fin,TA,TA,Y,131000,131000,0
725,L-000725,2008-11-02,2009-02-10,1,32.3,9,5,1698,1698,13286,2,1,3.0,3,1,1.95,6.35,1.43,81200.0,5.52,11,Edwards,1Fam,1Story,Ex,Ex,Y,320000,320000,0
65,L-000065,2008-11-03,2009-02-11,1,29.7,7,5,2034,1057,9375,12,11,3.5,2,0,3.0,2.74,2.26,66300.0,5.52,11,CollgCr,1Fam,2Story,TA,Gd,Y,219500,219500,0
1228,L-001228,2008-11-09,2008-12-02,1,33.9,5,8,912,912,8872,43,0,2.0,2,0,3.12,1.67,1.67,26200.0,5.52,11,NAmes,1Fam,1Story,TA,Gd,Y,147000,147000,0
1006,L-001006,2008-11-10,2008-11-24,0,30.7,5,8,985,985,8385,31,31,2.0,1,0,2.44,2.78,2.8,0.0,5.52,11,CollgCr,1Fam,SLvl,Gd,TA,Y,149900,149900,0
338,L-000338,2008-11-10,2008-12-01,1,30.9,7,5,1536,1536,9135,6,5,3.0,2,0,3.11,2.48,1.81,47200.0,5.52,11,CollgCr,1Fam,1Story,Gd,Gd,Y,214000,214000,0
5,L-000005,2008-11-10,2008-12-18,0,48.7,8,5,2198,1145,14260,8,8,3.5,3,1,0.57,7.93,0.91,0.0,5.52,11,NoRidge,1Fam,2Story,Gd,Gd,Y,250000,250000,0
710,L-000710,2008-11-12,2008-12-26,0,41.3,5,7,904,876,7162,42,42,1.0,1,0,0.93,2.77,3.51,0.0,5.52,11,Sawyer,1Fam,1Story,TA,TA,Y,109900,109900,0
438,L-000438,2008-11-18,2009-01-06,1,44.2,6,7,904,884,6000,83,5,1.0,1,0,2.78,0.76,2.37,40700.0,5.52,11,BrkSide,1Fam,1.5Unf,Gd,TA,Y,119000,119000,0
1443,L-001443,2008-11-23,2009-04-05,0,40.1,10,5,2007,1017,11003,1,1,3.5,3,1,1.68,2.96,1.93,0.0,5.52,11,Somerst,1Fam,2Story,Ex,Ex,Y,310000,310000,0
260,L-000260,2008-11-26,2008-12-25,0,58.1,5,5,882,0,12702,52,52,1.0,1,0,0.56,5.0,0.53,0.0,5.52,11,OldTown,1Fam,1Story,TA,TA,Y,97000,97000,0
125,L-000125,2008-12-06,2009-01-18,1,21.1,6,5,1586,1362,17043,30,11,2.0,2,1,5.42,3.92,3.74,58200.0,5.43,12,NWAmes,1Fam,1Story,TA,TA,Y,181000,181000,0
1317,L-001317,2008-12-08,2009-01-27,0,29.4,8,5,1630,1622,10226,1,1,3.0,3,1,2.51,2.68,4.02,0.0,5.43,12,CollgCr,1Fam,1Story,Gd,Ex,Y,295493,295493,0
637,L-000637,2008-12-10,2009-01-02,1,46.5,2,3,800,264,6120,73,59,1.0,0,1,2.28,0.71,2.48,17800.0,5.43,12,BrkSide,1Fam,1Story,Fa,Fa,N,60000,60000,0
730,L-000730,2008-12-10,2009-01-07,1,43.7,4,5,1208,780,6240,84,59,1.0,2,0,1.3,3.88,1.55,35300.0,5.43,12,IDOTRR,1Fam,1.5Fin,TA,TA,Y,103000,103000,0
945,L-000945,2008-12-15,2009-01-06,0,27.8,6,6,1344,819,14375,51,51,1.5,2,1,3.72,1.76,5.07,0.0,5.43,12,Timber,1Fam,SLvl,TA,Gd,Y,137500,137500,0
200,L-000200,2008-12-18,2009-01-18,1,32.8,8,5,1713,1713,9591,5,4,3.0,3,1,1.92,3.57,2.29,96600.0,5.43,12,NridgHt,1Fam,1Story,Gd,Ex,Y,274900,274900,0
1058,L-001058,2008-12-19,2009-01-14,0,48.3,7,6,1850,973,29959,15,15,2.5,2,1,0.56,7.04,1.11,0.0,5.43,12,NoRidge,1Fam,2Story,Gd,Gd,Y,248000,248000,0
834,L-000834,2008-12-19,2009-02-08,0,32.1,6,6,1516,1516,10004,45,45,1.5,2,0,2.91,2.19,1.91,0.0,5.43,12,NAmes,1Fam,1Story,TA,TA,Y,167000,167000,0
1292,L-001292,2008-12-20,2009-02-10,0,45.0,5,7,1302,630,1680,37,37,2.5,1,0,1.77,3.28,0.67,0.0,5.43,12,BrDale,Twnhs,2Story,TA,TA,Y,119500,119500,0
1202,L-001202,2008-12-23,2009-03-03,0,30.5,7,5,1779,866,10400,11,11,2.5,2,0,3.27,2.41,1.86,0.0,5.43,12,CollgCr,1Fam,2Story,TA,Gd,Y,197900,197900,0
1032,L-001032,2008-12-25,2009-08-18,1,38.4,7,3,3082,824,15863,89,39,3.5,2,2,3.75,0.65,1.98,80100.0,5.43,12,SWISU,1Fam,2.5Fin,TA,TA,Y,197000,197000,0
671,L-000671,2008-12-26,2009-02-07,0,26.6,6,5,1476,738,8633,4,4,3.5,2,0,3.64,3.16,2.54,0.0,5.43,12,CollgCr,1Fam,2Story,Gd,Gd,Y,173500,173500,0
890,L-000890,2008-12-28,2009-02-05,0,37.0,6,4,1505,1505,12160,56,56,2.0,2,1,2.55,2.47,2.19,0.0,5.43,12,NAmes,1Fam,1Story,TA,TA,Y,149500,149500,0
1036,L-001036,2008-12-28,2009-01-25,0,35.2,4,3,845,0,11500,52,52,1.0,1,0,1.38,8.13,1.53,0.0,5.43,12,Edwards,1Fam,1Story,TA,TA,N,84000,84000,0
1009,L-001009,2008-12-30,2009-04-27,1,30.8,7,5,1710,1710,12118,5,4,2.0,2,1,2.62,6.3,1.03,77400.0,5.43,12,Mitchel,1Fam,1Story,Gd,Gd,Y,240000,240000,0
998,L-000998,2009-01-01,2009-02-05,0,36.8,6,6,1442,1442,11717,39,39,2.0,2,1,3.14,3.51,2.96,0.0,5.27,1,NWAmes,1Fam,1Story,TA,TA,Y,185000,185000,0
938,L-000938,2009-01-04,2009-02-09,0,36.6,7,5,1971,1113,9675,4,4,2.5,2,1,1.58,3.2,1.81,0.0,5.27,1,Somerst,1Fam,2Story,Gd,Gd,Y,253000,253000,0
1100,L-001100,2009-01-04,2009-04-14,0,23.2,7,5,1601,1271,11880,31,31,2.0,2,1,4.48,4.07,2.89,0.0,5.27,1,NWAmes,1Fam,1Story,TA,TA,Y,157000,157000,0
541,L-000541,2009-01-09,2009-03-16,0,32.4,9,5,1838,1838,14601,3,3,3.0,3,1,2.19,2.14,3.77,0.0,5.27,1,Timber,1Fam,1Story,Ex,Ex,Y,315000,315000,0
740,L-000740,2009-01-11,2009-04-13,0,27.8,7,5,1728,864,9313,5,5,2.5,2,0,2.7,3.85,2.92,0.0,5.27,1,CollgCr,1Fam,2Story,Gd,Gd,Y,190000,190000,0
734,L-000734,2009-01-13,2009-03-24,1,48.5,5,6,1144,864,10000,48,26,2.0,1,1,0.86,2.25,3.54,36400.0,5.27,1,Sawyer,1Fam,1Story,TA,TA,Y,131400,131400,0
1101,L-001101,2009-01-14,2009-01-25,1,38.3,2,5,438,290,8400,89,59,1.0,1,0,3.47,0.54,3.33,11100.0,5.27,1,SWISU,1Fam,1Story,TA,Fa,N,60000,60000,0
436,L-000436,2009-01-22,2009-04-20,0,42.3,7,6,1661,799,10667,13,13,3.5,2,1,2.49,2.27,2.46,0.0,5.27,1,CollgCr,1Fam,2Story,Gd,Gd,Y,212000,212000,0
728,L-000728,2009-01-22,2009-02-06,0,27.5,7,5,1232,1232,7314,2,2,3.0,2,0,3.8,2.44,2.73,0.0,5.27,1,CollgCr,1Fam,1Story,Gd,Gd,Y,194500,194500,0
822,L-000822,2009-01-22,2009-02-04,0,59.5,4,4,936,936,6000,56,56,1.0,2,0,0.55,5.05,0.4,0.0,5.27,1,OldTown,2fmCon,1Story,Fa,TA,N,93000,93000,0
1088,L-001088,2009-01-31,2009-05-11,1,34.8,8,5,1953,1082,10574,4,3,2.5,3,1,2.27,3.7,2.26,104500.0,5.27,1,Somerst,1Fam,2Story,Gd,Gd,Y,252000,252000,0
1281,L-001281,2009-01-31,2009-03-23,0,26.5,7,5,1573,1573,9808,7,7,3.0,2,0,3.94,2.49,3.15,0.0,5.27,1,CollgCr,1Fam,1Story,Gd,Gd,Y,227000,227000,0
1110,L-001110,2009-01-31,2009-03-05,1,30.7,8,5,1836,1836,11362,5,4,3.0,3,1,2.01,4.46,2.6,77700.0,5.27,1,NridgHt,1Fam,1Story,Gd,Gd,Y,280000,280000,0
1139,L-001139,2009-02-04,2009-05-05,0,32.1,6,5,1567,1567,9819,32,32,3.0,2,2,3.01,5.89,0.63,0.0,5.13,2,Mitchel,1Fam,1Story,TA,Gd,Y,196000,196000,0
430,L-000430,2009-02-06,2009-03-17,0,29.0,6,5,1412,1392,11457,21,21,3.0,2,1,2.79,2.35,4.14,0.0,5.13,2,Timber,1Fam,1Story,TA,Gd,Y,175000,175000,0
274,L-000274,2009-02-06,2009-04-18,1,36.8,6,6,1632,1240,9600,51,21,3.0,1,1,3.14,2.85,1.24,67600.0,5.13,2,NAmes,1Fam,1Story,TA,TA,Y,139000,139000,0
